언론사,제목,내용,작성일시
한국경제,"""엔화 상승 기대""…日 상장 ETF 인기","
 국내 투자 길 막힌 현물ETF올들어 100% 오른 종목 줄이어투자가능 선물은 60%대 그쳐고수익 노리는 국내 투자자들레버리지 상품에 몰려가기도        사진 확대     올해 비트코인 현물 상장지수펀드(ETF)의 수익률이 선물 ETF를 앞지른 것으로 나타났다.현물 ETF는 별도의 배당금을 지급하지 않지만, 선물 ETF의 주가 상승률과 배당 수익률을 합한 것보다 현물 ETF의 주가 상승률이 더 높았기 때문이다.24일 매일경제가 대표적 비트코인 현물 ETF인 그레이스케일 비트코인 ETF(GBTC), 아이셰어스 비트코인 ETF(IBIT), 피델리티 와이즈 오리진 비트코인 ETF(FBTC)의 연초 대비 주가 상승률을 조사한 결과 각각 100.03%, 98.54%, 98.53%로 파악됐다.이는 같은 기간 비트코인 가격 상승률인 113.74%와 유사한 수준이다.그러나 비트코인 선물 ETF인 프로셰어스 비트코인 선물 ETF(BITO), 발키리 비트코인 전략 ETF(BTF), 글로벌엑스 블록체인 비트코인 ETF(BITS)의 수익률은 60~70%로 현물 ETF의 절반 수준이었다.BITO는 연초 대비 주가 상승률이 3.88%였는데, 토스증권이 최근 배당일로부터 과거 12개월 배당금을 주가로 나눠 계산한 배당 수익률은 연 60.82%다. 이 두 가지를 합쳐도 64.70%에 머물렀다.같은 원리로 BTF는 주가 상승률 58.45%에 배당 수익률이 연 1.47%로 올해 수익률이 59.92%였다. BITS도 주가 상승률 62.06%에 배당 수익률 연 8.47%로 합산 수익률이 70.53%로 현물 ETF에 비해 저조했다.      사진 확대    사람들이 2024년 12월 9일 엘살바도르 산살바도르에서 비트코인 로고가 표시된 크리스마스 트리 조명 설치물 주위에 모여 있다. 로이터연합뉴스  일반적으로 선물 ETF는 롤오버(만기된 선물계약을 갱신하는 것) 과정에서 비용이 발생하고 수수료도 더욱 높아 현물 ETF에 비해 수익률이 낮다.이처럼 비트코인 현물 ETF가 선물 ETF보다 수익률이 높지만, 국내 투자자들은 현물 ETF 거래가 제한돼 이용할 수 없다.지난 1월 금융위원회가 국내 증권사들이 해외에 상장된 비트코인 현물 ETF를 중개하는 것이 자본시장법에 위배될 소지가 있다고 밝히며 증권사들이 일제히 거래 정지에 나섰기 때문이다.이렇게 국내에서 투자가 제한된 비트코인 현물 ETF는 아크 21셰어스 비트코인 ETF(ARKB), 비트와이즈 비트코인 ETF(BITB), FBTC, 프랭클린 비트코인 ETF(EZBC), GBTC, 해시덱스 비트코인 ETF(DEFI), 인베스코 갤럭시 비트코인 ETF(BTCO), IBIT, 발키리 비트코인 ETF(BRRR), 반에크 비트코인 ETF(HODL), 위즈덤트리 비트코인 ETF(BTCW), 그레이스케일 비트코인 미니 현물 ETF(BTC)로 총 12종에 이른다.이에 국내 투자자들은 높은 수익률을 얻기 위해 비트코인 선물 ETF 중에서도 등락폭이 훨씬 큰 레버리지 상품에 몰리고 있다.한국예탁결제원에 따르면 지난 20일 기준 국내 투자자는 비트코인 전략 2배 ETF(BITX)를 6억7406만달러(약 9801억원), 프로셰어스 트러스트 울트라 비트코인 ETF(BITU)를 4억3775만달러(약 6365억원)만큼 보유하고 있다.BITX 시가총액이 33억4000만달러, BITU 시가총액이 11억5000만달러임을 고려하면 각 상품의 시가총액 중 20%, 38%에 한국인이 투자한 셈이다.이들 상품은 비트코인 일간 상승률을 2배로 추종하기 때문에 수익률이 높은 대신 변동성이 커 손실률도 높다.실제로 비트코인 레버리지 ETF에 투자한 이들은 일반적인 선물 ETF 투자자에 비해 연간 상승률 대비 저조한 수익률을 기록했다.가령 BITX의 연간 주가 상승률은 102.88%에 연 배당 수익률이 10.32%로 BITO 대비 합산 수익률이 2배에 이르렀다. 하지만 실상은 다르다. NH투자증권 통계에 따르면 BITX 투자자의 평균 수익률은 21.58%로 BITO의 14.18%보다 1.5배에 그쳤다.
",2024-12-24 20:12:54
한국경제,"조단위 대어, 얼어붙은 IPO시장 녹일까","
      사진 확대     내달 23일로 예정된 고려아연 주주총회에서 집중투표제가 쟁점으로 떠올랐다. 고려아연 측은 소액주주 권리 강화 효과가 있는 집중투표제를 이번 주총 안건으로 올린다는 입장이다.그러나 MBK파트너스·영풍은 주총 표 대결에서 불리한 최윤범 고려아연 회장 측이 경영권 분쟁을 장기화하기 위한 ‘꼼수’인 데다 법률 위반이라며 거세게 맞서고 있다.MBK·영풍은 24일 입장문을 통해 “표 대결에서 불리한 최 회장이 주주간 분쟁 상황을 지속시키고 자리를 보전하기 위해 집중투표제를 악용하려 한다”고 지적했다.이어 “최 회장 측 집중투표제 관련 주주제안은 최 회장 개인의 경영권을 연장하려는 시도에 불과하며, 법률적 문제가 있는 주주제안을 이용하는 것으로, 최 회장 개인의 이익을 위해 제도가 남용되고 있다”고 비판했다.반면 고려아연은 MBK·영풍 측이 소수주주 보호제도인 ‘집중투표제’마저 정략의 대상에 올리고 있다며, 자신들의 유일한 목적인 임시주총에서 이사회를 장악하려는 계획에 장애가 될 거라고 생각 밖에 없는 것 같다고 반박했다.앞서 지난 23일 고려아연은 이사회를 통해 이사 총수를 19명으로 제한하는 것과 집중투표제 도입을 주주총회 안건으로 결의했다.집중투표제는 이사를 선임할 때 1주당 선임하고자 하는 이사 수만큼의 의결권을 부여하는 제도다. 예를 들어 이사를 10명 선임한다고 하면, 1주에 10개의 의결권을 갖게 된다. 이렇게 부여된 의결권을 특정 후보에게 집중해 몰아줄 수도 있다. 이 때문에 주로 소액주주 보호 방안으로 활용된다.MBK·영풍이 반발하는 것은 이번 임시 주총 표 대결에서 불리한 최 회장 측이 이 제도를 활용해 자신들이 추천한 후보를 다수 당선시킬 수 있기 때문이다. 전체 이사 수를 19명으로 제한하는 동시에 이 제도가 도입되면, 단기간에 MBK·영풍이 이사회 과반을 장악하기 힘들어진다. 대부분 최 회장 측 인사로 구성된 고려아연 이사회는 현재 13명이다.특히 MBK·영풍이 최 회장 측의 지분을 앞서지만, 집중투표제 도입 안건 투표에선 최 회장 측이 유리할 수도 있다. 상법에 따라 집중투표제 안건 투표시 3%를 초과하는 지분을 가진 주주는 초과분에 대해 의결권을 행사할 수 없기 때문이다.영풍(24.42%)과 MBK(7.82%)는 각각 최대 3%씩만 의결권을 행사할 수 있는 반면, 지분이 잘게 쪼개져 있는 최 회장 측의 의결권이 상대적으로 높아진다.고려아연 측은 “상장 회사가 정관에서 집중투표를 배제하고 있는 경우에도 주주가 회사에 집중투표를 도입하는 내용의 정관 변경 안건을 주주총회의 목적사항으로 할 것을 제안하는 것은 상법상 적법하다”며 “또한 주총에서 정관 변경이 가결되는 것을 조건으로, 변경된 정관에 따른 주주 제안을 사전에 하는 것 역시 가능하다”고 설명했다.특히 “실제 정관 변경 안이 가결되는 것을 전제로 주주제안 안건이 상정된 사례가 상당하다”고 강조했다.MBK·영풍은 집중투표제 도입을 위한 정관 변경과 동시에 이 제도를 활용한 이사 선임은 법률 위반이라는 점도 지적하고 있다.상법에 따르면, 고려아연처럼 자산총액 2조원 이상인 회사는 정관에서 다르게 정하는 경우를 제외하면 주주가 집중투표로 이사를 선임할 것을 청구할 수 있다. 또 주주총회 6주 전까지 집중투표의 방법으로 이사를 선임할 것을 청구해야 된다.그러나 고려아연은 정관에 집중투표제를 배제하는 규정이 있다. 즉, ‘정관에서 다르게 정하는 경우를 제외하면’이란 조건에 맞지 않는다는 것이다. 이 경우 집중투표 방법의 이사 선임을 요청하려면 우선 이번 임시 주총에서 정관 개정이 통과된 뒤에 주총을 재차 소집해 이 주주총회의 최소 6주 전까지 집중투표제를 청구해야 한다는 것이 MBK·영풍 측의 주장이다.MBK·영풍은 또 임시주총에서 의결권을 행사할 주주를 정하는 12월 20일까지 유미개발의 주주제안을 숨긴 것도 자본시장법상 시장질서 교란행위라고 지적했다.MBK·영풍은 “집중투표제 도입과 연이은 집중투표제 이사 선임안이 다뤄질 것을 몰랐던 주주들은 판단에 부정적인 영향을 받았으며, 주주권 행사도 제약을 받게 됐다”고 지적했다.이어 “이 기간 최 회장 및 특수관계인들이 집중투표제 안건 상정 사실을 숨기고 지분을 매집했으면, 다른 투자자들에게는 공개되지 않은 채 투자 판단에 중대한 영향을 미칠 만한 정보를 본인들만 인지한 상태에서 거래를 한 것”이라고 비판했다.반면 고려아연 측은 대법원 판례(대법원 2007. 6. 28. 선고 2006다62362 판결)에 따르면 ‘주주총회 결의의 효력은 그 결의가 있는 때에 발생하는 것이 원칙’이라는 점이 이미 법조계의 상식이라며 MBK와 영풍 측이 법리에 맞지 않는 주장을 하고 있다고 비판했다.또한 주주제안을 받을 때마다 공시를 해야 한다거나 공개를 해야한다는 규정조차 없는 사안을 또다시 허위사실로 호도하며 시장을 교란하고 있는 것은 MBK와 영풍이라고 반박했다.
",2024-12-24 19:59:40
한국경제,"[마켓칼럼] ""美 주식 고평가 여부 1월 중 나온다...보수적 대응 고려해야""","
현대차증권이 2000억원 규모 유상증자를 위해 정정신고서를 제출했다. 앞서 지난달 27일 유상증자를 결정했으나 금융감독원이 제동을 걸고 나서자 한 달만에 이에 대응한 것이다.24일 금융감독원 전자공시시스템에 따르면 현대차증권은 이날 유상증자 결정 보고서를 수정 제출하고 “기타자금인 약 775억원은 당사가 기발행한 상환전환우선주(RCPS) 상환 자금으로 사용할 계획”이라는 내용을 추가했다.함께 수정 공시된 증권신고서에는 부동산 PF 관련 위험성에 관한 내용이 추가됐다.회사 측은 “2024년에는 시장 여건 변화와 자산 가치 변동으로 인해 이지스자산운용(주) 보통주 평가손익이 -15.4억 원으로 전환되었으며, 비시장성 수익증권(76건) 역시 -16.3억원의 손실을 기록했다”며 “이 중, 해외 부동산 평가 손실이 -58.6억원, 국내 부동산 평가 손실이 -11.4억원으로 비시장성 수익증권의 평가 손익에 부정적인 영향을 미친 사실이 있다”고 밝혔다.또 “수도권 비주택은 익스포저가 1508.5억원, 전체 비주택 본PF 중 87.3%이며 충당금은 192억원, 비율은 전체 비주택 본PF 중 100%이다”라며 “이는 수도권 비주택 프로젝트가 대규모로 진행되며 사업 장기화 시 자금 회수 리스크가 확대될 가능성이 존재함에 따라 보수적인 관점에서 충당금을 설정한 결과”라고 설명했다.또 현대차증권은 지난달 유상증자 결정을 공시한 이후 반발하고 나선 소액주주를 설득하기 위한 내용도 추가했다.회사 측은 “당사는 2009년 유상증자 진행한 이후 별도 유상증자 없이 RCPS, 후순위사채와 같은 고금리, 영업용자본인정 기간이 한정적인 보완자본을 통한 자본 확충에 의존하고, 주로 단기차입금을 통해 자금을 조달하였으나 최근 그 부담이 증가하고 있다”며 “유상증자를 통해 약 2000억원을 조달하더라도 당사의 필요 자금은 여전히 3605억원이 부족한 상황”이라고 설명했다.또 회사 측은 “개인 주주와 유선 미팅 약 110회, 대면 미팅 8회, 기관 투자자와는 유선 미팅 10회, 대면 미팅 2회를 통하여 주주들의 의견을 수렴하고, 유상증자의 목적과 필요성을 상세히 설명한 사실이 있다”고 부연했다.
",2024-12-24 18:31:49
한국경제,"""남들이 떠날 때가 기회""…투자 고수가 주목하는 하락 종목은 [이시은의 투자고수를 찾아서]","
최적의 매매타이밍을 실시간으로 전송하여 투자자들에게 도움이 되고 있는 주식AI 라씨 매매비서가 오늘 분석한 인기검색종목은 현대ADM +30.00%, 풍산홀딩스 +8.45%, 이수페타시스 +5.31%, 에코프로비엠 +4.62%, 바디텍메드 +2.66%▶▶오늘 분석한 인기 검색 종목 AI매매신호 자세히 보기      사진 확대           사진 확대           사진 확대           사진 확대           사진 확대           사진 확대           사진 확대     AI매매 이용자가 급속히 늘고 있다.인간의 심리를 배제한, 오랜시간 학습하고 고도화된 AI의 매매시그널이 요즘 장에 잘 맞기 때문이다.라씨 매매비서는 코스피, 코스닥은 물론 ETF까지 전 종목에 대해 AI매매신호를 실시간 전송한다.나의 보유 종목 또는 관심 종목을 등록해 놓을 경우 최적의 매매 타이밍을 실시간 푸시 알림으로 전송해 준다.나만의 AI비서가 매매타이밍에 어려움이 있는 오래된 종목이나, 급등하는 종목의 매매타이밍을 24시간 추적하여 실시간 매매신호를 발송한다.실시간 푸시 알림으로 전송받을 수 있어, 실제 매매에 바로 적용할 수 있다.SBS 세기의대결 AI vs 인간 주식대결에 출연한 AI알고리즘은 라씨 매매비서 앱내에 탑재되어있다.[라씨 매매비서 오늘의 관심종목] 켐트로스, 에코바이오, 지니틱스, 머큐리, 파인테크닉스▶▶TV출연 알고리즘 매매내역 바로 보기지금 구글 플레이스토어와 애플 앱스토어에서 라씨 매매비서를 무료로 다운로드 받으세요[위 내용은 매경닷컴의 편집방향과 무관하며, 해당업체에서 제공된 내용입니다.]
",2024-12-24 17:37:10
한국경제,"""10년 지나도 1등할 기업에 투자하라""…美 증시에서 고수가 엿보는 기회 [이시은의 투자고수를 찾아서]","


인적분할시 신주 배정 제한오는 31일부터 개정안 시행


인적분할을 통한 자사주로 대주주 지배력을 강화하는 이른바 '자사주 마법' 금지가 시행된다. 밸류업 정책 영향으로 올해 상장기업의 자사주 매입이 역대 최대를 기록한 것에 발맞춰 이를 악용할 여지가 제도적으로 차단되는 셈이다.
금융위원회는 이 같은 내용을 담은 '자본시장과 금융투자업에 관한 법률 시행령' 개정안이 국무회의에서 의결돼 오는 31일부터 시행된다고 24일 밝혔다.
상장법인의 인적분할 시 자사주에 신주 배정을 할 수 없도록 하는 게 개정안의 골자다. 자사주는 의결권·배당권·신주인수권 등 거의 모든 주주권이 인정되지 않는다. 그러나 인적분할 시에는 자사주에도 신주 배정이 이뤄져왔고, 알짜 사업을 인적분할해 대주주가 행사할 수 있는 의결권 지분율이 높아지는 사례가 빈번했다.
인적분할로 신설된 회사에 대해 기존 회사는 자사주 비율만큼 신주를 부여받게 되는데, 기존 회사의 자사주와 달리 신설회사 지분은 의결권이 생긴다. 기존 회사가 대주주를 위해 의결권을 사용하면 결국 대주주의 지배력이 강화되는 구조였다. 그러나 이번 개정안이 시행되면 기존 회사는 인적분할 신설회사의 지분을 부여받지 못하게 된다.
금융위는 ""기업 밸류업 프로그램에 동참한 상장법인들의 자발적인 주주환원 노력이 실제로 일반주주 보호와 주주가치 제고로 이어질 수 있도록 관련 제도를 정교하고 세밀하게 개선하는 것이 중점""이라고 설명했다.
금융위에 따르면 기업 밸류업 프로그램 확산 등으로 올해 주권상장법인의 자사주 취득 및 소각 금액(지난 20일 기준)은 전년 대비 각각 약 2.3배, 2.9배 증가했다. 자사주 취득액은 역대 최대 규모이며, 소각 금액은 최근 7년간 최고치다.
[문재용 기자]

",2024-12-24 17:33:50
한국경제,"폭스콘, 전기차 배터리 中공장 건설에 1200억 투자","


국내 투자 길 막힌 현물ETF올들어 100% 오른 종목 줄이어투자가능 선물은 60%대 그쳐고수익 노리는 국내 투자자들레버리지 상품에 몰려가기도


      사진 확대     
올해 비트코인 현물 상장지수펀드(ETF)의 수익률이 선물 ETF를 앞지른 것으로 나타났다.
현물 ETF는 별도로 배당금을 지급하진 않지만, 선물 ETF의 주가 상승률과 배당 수익률을 합한 것보다 현물 ETF의 주가 상승률이 더 높았다. 24일 매일경제가 대표적 비트코인 현물 ETF인 그레이스케일 비트코인 ETF(GBTC), 아이셰어스 비트코인 ETF(IBIT), 피델리티 와이즈 오리진 비트코인 ETF(FBTC)의 연초 대비 주가 상승률을 조사한 결과 각각 100.03%, 98.54%, 98.53%로 파악됐다.
이는 같은 기간 비트코인 가격 상승률인 113.74%와 유사한 수준이다.
그러나 비트코인 선물 ETF인 프로셰어스 비트코인 선물 ETF(BITO), 발키리 비트코인 전략 ETF(BTF), 글로벌엑스 블록체인 비트코인 ETF(BITS)는 수익률이 60~70%로 현물 ETF의 절반 수준이었다.
BITO는 연초 대비 주가 상승률이 3.88%였는데, 토스증권이 최근 배당일로부터 과거 12개월 배당금을 주가로 나눠 계산한 배당 수익률은 연 60.82%다. 이 두 가지를 합쳐도 64.70%에 머물렀다.
같은 원리로 BTF는 주가 상승률 58.45%에 배당 수익률이 연 1.47%로 올해 수익률은 59.92%였다. BITS도 주가 상승률 62.06%에 배당 수익률 연 8.47%를 합산한 수익률이 70.53%로 현물 ETF에 비해 저조했다.
일반적으로 선물 ETF는 롤오버(만기 된 선물계약을 갱신하는 것) 과정에서 비용이 발생하고 수수료도 더욱 높아 현물 ETF에 비해 수익률이 낮다.
이처럼 비트코인 현물 ETF가 선물 ETF보다 수익률이 높지만, 국내 투자자들은 현물 ETF 거래가 제한돼 이용할 수 없다.
지난 1월 금융위원회가 국내 증권사들이 해외에 상장된 비트코인 현물 ETF를 중개하는 것이 자본시장법에 위배될 소지가 있다고 밝히면서 증권사들이 일제히 거래 정지에 나섰기 때문이다.
이렇게 국내에서 투자가 제한된 비트코인 현물 ETF는 아크 21셰어스 비트코인 ETF(ARKB), 비트와이즈 비트코인 ETF(BITB), FBTC, 프랭클린 비트코인 ETF(EZBC), GBTC, 해시덱스 비트코인 ETF(DEFI), 인베스코 갤럭시 비트코인 ETF(BTCO), IBIT, 발키리 비트코인 ETF(BRRR), 반에크 비트코인 ETF(HODL), 위즈덤트리 비트코인 ETF(BTCW), 그레이스케일 비트코인 미니 현물 ETF(BTC)로 총 12종에 이른다.
이에 국내 투자자들은 높은 수익률을 얻기 위해 비트코인 선물 ETF 중에서도 등락폭이 훨씬 큰 레버리지 상품에 몰리고 있다.
한국예탁결제원에 따르면 지난 20일 기준 국내 투자자는 비트코인 전략 2배 ETF(BITX)를 6억7406만달러(약 9801억원), 프로셰어스 트러스트 울트라 비트코인 ETF(BITU)를 4억3775만달러(약 6365억원)만큼 보유하고 있다.
BITX 시가총액이 33억4000만달러, BITU 시가총액은 11억5000만달러임을 고려하면 각 상품의 시가총액 중 20%, 38%에 한국인이 투자한 셈이다. 이들 상품은 비트코인 일간 상승률을 2배로 추종하기 때문에 수익률이 높은 대신 변동성이 커 손실률도 높다. 실제로 비트코인 레버리지 ETF에 투자한 이들은 일반적인 선물 ETF 투자자에 비해 연간 상승률 대비 저조한 수익률을 기록했다.
가령 BITX는 연간 주가 상승률 102.88%에 연 배당 수익률이 10.32%로 BITO 대비 합산 수익률이 2배에 이르렀다. 하지만 실상은 다르다. NH투자증권 통계에 따르면 BITX 투자자는 평균 수익률이 21.58%로 BITO의 14.18%에 비해 1.5배 높은 데 그쳤다.
[김대은 기자]

",2024-12-24 17:33:49
한국경제,"[마켓칼럼] ""아처와 앤두릴, 요즘 잘나가는 美 방산 스타트업들의 협업""","


소액주주 보호 명분이라지만경영권 방어 수단 이용 논란MBK·영풍 ""회사, 법률 위반""


      사진 확대     
다음달 23일로 예정된 고려아연 주주총회에서 집중투표제가 쟁점으로 떠올랐다. 고려아연 측은 소액주주 권리 강화 효과가 있는 집중투표제를 이번 주총 안건으로 올린다는 방침이다. 그러나 MBK파트너스·영풍은 주총 표 대결에서 불리한 최윤범 고려아연 회장 측이 경영권 분쟁을 장기화하려는 '꼼수'인 데다 법률 위반이라며 거세게 맞서고 있다.
MBK·영풍은 24일 입장문을 통해 ""표 대결에서 불리한 최 회장이 주주 간 분쟁 상황을 지속시키고 자리를 보전하기 위해 집중투표제를 악용하려 한다""고 지적했다.
앞서 지난 23일 고려아연은 이사회를 통해 이사 수를 19명으로 제한하는 것과 집중투표제를 도입하는 것을 주총 안건으로 결의했다.
집중투표제는 이사를 선임할 때 한 주당 선임하고자 하는 이사 수만큼 의결권을 부여하는 제도다. MBK·영풍이 반발하는 것은 이번 임시 주총 표 대결에서 불리한 최 회장 측이 이 제도를 활용해 자신들이 추천한 후보를 다수 당선시킬 수 있기 때문이다. 전체 이사 수를 19명으로 제한하는 동시에 이 제도가 도입되면 단기간에 MBK·영풍이 이사회 과반을 장악하기 힘들어진다. 대부분 최 회장 측 인사로 구성된 고려아연 이사회는 현재 13명이다.
특히 MBK·영풍이 최 회장 측 지분을 앞서지만, 집중투표제 도입 안건 투표에선 최 회장 측이 유리할 수도 있다. 상법에 따라 집중투표제 안건 투표 시 3%를 초과하는 지분을 가진 주주는 초과분에 대해 의결권을 행사할 수 없기 때문이다. 영풍(24.42%)과 MBK(7.82%)는 각각 최대 3% 의결권을 행사할 수 있는 반면, 지분이 잘게 쪼개져 있는 최 회장 측 의결권은 상대적으로 높아진다.
MBK·영풍은 집중투표제 도입을 위한 정관 변경과 동시에 이 제도를 활용한 이사 선임은 법률 위반이라는 점도 지적한다.
상법에 따르면 고려아연처럼 자산 총액이 2조원 이상인 회사는 정관에서 다르게 정하는 경우를 제외하면 주주가 집중투표로 이사를 선임할 것을 청구할 수 있다. 또 주총 6주 전까지 집중투표 방법으로 이사를 선임할 것을 청구해야 한다.
그러나 고려아연은 정관에 집중투표제를 배제하는 규정이 있다. 즉 '정관에서 다르게 정하는 경우를 제외하면'이란 조건에 맞지 않는다는 것이다.
이때 집중투표 방법의 이사 선임을 요청하려면 우선 이번 임시 주총에서 정관 개정이 통과된 뒤에 주총을 재차 소집해 이 주총의 최소 6주 전까지 집중투표제를 청구해야 한다는 것이 MBK·영풍 측 주장이다.
이에 대해 고려아연 측은 적법한 절차에 따랐다며 MBK·영풍 측이 소액주주 보호제도마저 정략 대상에 올리고 있다고 반박했다.
고려아연 관계자는 ""정관에서 집중투표를 배제하는 경우에도 주총에서 정관 변경이 가결되는 것을 조건으로 변경된 정관에 따른 주주 제안을 사전에 하는 것이 가능하다""면서 ""주주 제안을 받을 때마다 공시하거나 공개해야 한다는 규정조차 없는 사안을 호도하며 시장을 교란하고 있다""고 주장했다.
[오대석 기자]

",2024-12-24 17:29:54
한국경제,비트코인도 '산타 랠리'…9만9000달러선 근접,"
반도체 기판 제조사 이수페타시스가 대규모 유상증자 철회 가능성이 재부각되면서 24일 주가가 5% 넘게 급등했다.
한국거래소에 따르면 이날 이수페타시스는 전일 대비 5.12% 오른 2만7700원에 거래를 마쳤다. 8.16% 강세로 시작한 주가는 한때 11.57% 오른 2만9400원을 기록하기도 했다.
전날 금융감독원은 이수페타시스가 지난 11일 제출한 유상증자 정정신고서에 대해 중요 사항이 기재되지 않았거나 불분명하다는 이유로 재차 정정신고서 제출을 요구했다고 공시했다.
금감원 관계자는 ""지난 2일 1차 정정신고서를 심사했고 유상증자의 핵심이 특정 회사를 인수하려는 목적이라 인수 의사결정을 하게 된 배경이나 근거, 회사에 어떤 영향이 있을지를 충분히 기재하라고 했다""며 ""2차 정정신고서 내용에는 주주들을 설득하기 위해 어떤 노력을 했는지도 기재하도록 요구했다""고 설명했다.
앞서 이수페타시스는 지난달 8일 2차전지 소재 기업 제이오 지분을 인수하기 위해 5500억원 규모의 유상증자를 결정했다고 공시했다.
당시 반도체 기판 제조사의 2차전지 소재 기업 지분 인수에 대해 이해하기 어렵다는 반응이 나오며 이수페타시스 주가가 급락했다.
유상증자를 통해 발행하는 주식 수가 기존 발행 주식 수의 31.8%에 달할 정도로 큰 규모여서 증권가에서는 ""이해할 수 없는 결정""이라는 의견이 나왔다.
금감원은 지난 2일 이수페타시스가 제출한 유상증자 증권신고서에 대한 정정신고서 제출을 요구했다. 이로 인해 유상증자 철회 가능성이 제기되면서 이튿날인 3일 이수페타시스 주가는 전장 대비 27% 가까이 오른 바 있다.
[명지예 기자]

",2024-12-24 17:29:54
한국경제,"""AI 반도체 수요 급증…엔비디아 올라탄 SK하이닉스가 간다"" [2025 재테크]","


내년 하반기 원그로브 새둥지


DL그룹이 현재 본사 사옥으로 사용하고 있는 서울 종로구 디타워 돈의문의 임차 만기가 1년여 남은 가운데, DL이앤씨(E&C)가 강서구 마곡 원그로브로 이전하기로 결정했다. 마곡 원그로브는 대형 입주사를 유치하며 입주율 목표를 크게 초과 달성할 것으로 예상된다.
24일 부동산업계에 따르면 DL그룹은 광화문, 종로 등 다양한 후보지와 비교를 거친 끝에 마곡지구에 위치한 원그로브를 DL이앤씨의 새 사옥으로 결정했다. 현재 사옥인 디타워 돈의문의 임차 계약은 2025년 말까지며 당초 2027년까지 잔류하는 방안을 검토했지만 높은 임차료 등으로 새 둥지를 찾아나선 끝에 마곡 원그로브가 낙점됐다.
원그로브는 올해 말까지 공급되는 마곡 오피스 중 가장 큰 규모의 랜드마크다. 오피스 연면적만 약 31만5000㎡(9만5000평)에 달한다.
콘래드호텔이 포함된 여의도 국제금융센터(IFC) 크기에 필적한다. 시장 경기 악화로 공실률 우려가 제기됐는데, 국민연금이 8000억원이나 투자한 까닭에 여론의 관심이 더욱 뜨거웠다.
이런 상황에 DL이앤씨 입주가 결정되며 국민연금이 당초 밝혔던 입주율 목표도 크게 상향될 것으로 보인다. 앞서 국민연금은 국회 질의에서 마곡 원그로브 입주율 예상 수치를 21%로 밝힌 바 있는데, DL이앤씨와 함께 다른 입주사들이 추가되며 40%까지 무난히 달성될 것으로 예상된다. 국민연금과 함께 마곡 원그로브에 투자했던 이지스자산운용은 앞서 LG 관련 업체들의 원그로브 오피스 입주 소식을 전한 바 있다.
[문재용 기자]

",2024-12-24 17:28:44
한국경제,'산타 랠리'에 3대지수 동반 상승…테슬라 7% 급등 [뉴욕증시 브리핑],"
 ‘우유팩을 다시 산업자원으로!’ 캠페인 첫 결실        사진 확대     SK증권은 탄소중립 실천과 지속가능한 순환경제 구축을 목표로 시행한 ‘우유팩을 다시 산업자원으로!’ 캠페인이 첫 결실을 맺었다고 24일 밝혔다.해당 캠페인은 지난해 7월 CSR 임팩트의 전문 자문과 사내 환경 캠페이너 그룹인 그린히어로의 협력을 통해 기획된 자원순환 프로젝트다.SK증권은 이 캠페인을 운영하며 자원 선순환 구조를 실현하고 ESG(환경·책임·투명) 경영 가치를 높이는 데 중점을 두었다고 밝혔다.SK증권은 누적 3만2226kg의 종이팩을 수거해 이를 분기별로 전문 재활용 업체인 부림제지에 전달했고, 고품질 업사이클 휴지 1868개로 재탄생시켰다.회사 측은 “이는 약 12.4그루의 나무를 심은 효과”라며 “온실가스 감축에 기여하고 환경보호과 자원순환의 선순환 구조를 구현했다”고 설명했다.SK증권은 생산된 업사이클 휴지롤 중 400개를 지난 21일 그린히어로의 추천으로 취약계층 지원단체인 ‘한숲’에 기부했다.올해로 3년째 활동 중인 그린히어로는 다양한 직군에 속한 구성원 27명으로 이뤄져 있다. 그린히어로는 SK증권 거점 점포에 종이팩 수거함을 설치해 운영하는 등 자원순환 캠페인의 전 과정에 적극 참여하고 있다.SK증권 관계자는 “이번 캠페인은 단순한 자원 재활용을 넘어 환경 보호와 지역사회 기여라는 두 가지 가치를 실현한 사례”라며 “앞으로도 탄소중립과 순환경제 구축을 위해 의미 있는 ESG 활동을 지속적으로 전개해 나갈 것”이라고 전했다.
",2024-12-24 16:20:57
