Symbol,Category,Name,Price,RiseFall,Change,ChangeRate,NAV,EarningRate,Volume,Amount,MarCap
476550,6,TIGER 미국30년국채커버드콜액티브(H),8595,2,20,0.23,8593.0,-10.3128,259844,2233,11290
148020,1,RISE 200,32310,2,190,0.59,32383.0,-7.307,35611,1152,11244
494900,6,TIGER 25-12 금융채(AA-이상),50340,2,5,0.01,50342.0,,690,34,10740
475630,7,TIGER CD1년금리액티브(합성),1032115,2,165,0.02,1032113.0,0.8462,3434,3544,10468
477080,6,RISE CD금리액티브(합성),102660,2,15,0.01,102629.0,0.8449,587,60,10344
102780,2,KODEX 삼성그룹,8110,2,70,0.87,8116.0,-13.9647,11384,92,10146
476810,6,KODEX 25-11 은행채(AA-이상)PLUS액티브,10380,3,0,0.0,10378.0,1.071,1134,11,9628
491080,6,KODEX 25-12 은행채(AAA)액티브,101160,2,5,0.0,101161.0,0.9077,160,16,9564
458760,4,TIGER 미국배당다우존스타겟커버드콜2호,10855,2,130,1.21,10812.0,6.104,174747,1896,8782
305720,2,KODEX 2차전지산업,12270,5,-275,-2.19,12298.0,-25.1938,341731,4254,8699
305540,2,TIGER 2차전지테마,15050,5,-315,-2.05,15084.0,-24.086,191101,2917,8654
368590,4,RISE 미국나스닥100,22880,2,300,1.33,22827.0,15.8186,172066,3939,8649
436140,6,SOL 종합채권(AA-이상)액티브,112580,2,25,0.02,112578.0,1.5518,25,2,8298
278540,1,KODEX MSCI Korea TR,10660,2,25,0.24,10693.0,-9.219,235,2,8219
157450,6,TIGER 단기통안채,109135,3,0,0.0,109149.0,0.7617,4986,544,7605
446720,4,SOL 미국배당다우존스,11685,2,145,1.26,11643.0,5.8618,68565,800,7560
315930,2,KODEX Top5PlusTR,20570,2,95,0.46,20571.0,-5.2742,441,9,7323
457480,4,ACE 테슬라밸류체인액티브,18815,2,105,0.56,18488.0,63.1211,777337,14529,7206
356540,6,ACE 종합채권(AA-이상)KIS액티브,106105,2,60,0.06,106196.0,1.3669,2,0,7159
453870,4,TIGER 인도니프티50,13660,5,-75,-0.55,13570.0,-0.1745,43097,589,7158
196230,6,RISE 단기통안채,113825,2,20,0.02,113837.0,0.7658,397,45,6931
294400,1,KOSEF 200TR,41325,2,690,1.7,40966.0,-7.3424,26896,1102,6922
379780,4,RISE 미국S&P500,18755,2,235,1.27,18714.0,12.1744,41993,787,6902
153130,6,KODEX 단기채권,111920,2,15,0.01,111921.0,0.7835,2654,297,6857
458250,6,TIGER 미국30년국채스트립액티브(합성 H),40505,5,-10,-0.02,40546.0,-16.1701,26639,1080,6315
451540,6,TIGER 종합채권(AA-이상)액티브,55645,5,-5,-0.01,55630.0,1.6995,236,13,6302
329750,6,TIGER 미국달러단기채권액티브,13200,5,-30,-0.23,13202.0,10.2959,50165,661,6271
314250,4,KODEX 미국빅테크10(H),47510,2,985,2.12,47328.0,13.5587,20049,953,6096
411060,5,ACE KRX금현물,17460,2,195,1.13,17410.0,8.9274,103953,1812,5954
292150,2,TIGER TOP10,10545,2,15,0.14,10558.0,-6.4915,7615,80,5805
371160,4,TIGER 차이나항셍테크,7210,2,5,0.07,7168.0,31.4781,44586,321,5624
402970,4,ACE 미국배당다우존스,12875,2,155,1.22,12831.0,5.9558,76089,979,5614
329200,2,TIGER 리츠부동산인프라,4015,2,20,0.5,4008.0,-13.472,137295,549,5609
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,10535,2,155,1.49,10497.0,15.1158,205339,2163,5499
456610,6,TIGER 미국달러SOFR금리액티브(합성),58745,5,-165,-0.28,58769.0,10.546,5141,302,5476
152100,1,PLUS 200,32610,2,215,0.66,32669.0,-7.3397,12282,401,5446
396500,2,TIGER Fn반도체TOP10,9085,2,115,1.28,9100.0,-8.9341,60721,550,5383
465580,4,ACE 미국빅테크TOP7 Plus,18670,2,335,1.83,18556.0,23.7179,177399,3314,5377
114800,3,KODEX 인버스,4790,5,-35,-0.73,4792.0,8.5489,3966154,18970,5307
390390,4,KODEX 미국반도체MV,24090,2,540,2.29,24082.0,7.7901,38268,922,5155
139260,2,TIGER 200 IT,26285,2,125,0.48,26341.0,-14.311,1195,31,5126
272580,6,TIGER 단기채권액티브,54990,2,5,0.01,54986.0,0.8528,1765,97,5067
481060,6,KODEX 미국30년국채타겟커버드콜(합성 H),9230,2,15,0.16,9237.0,-10.4471,98243,907,4906
453810,4,KODEX 인도Nifty50,13955,5,-70,-0.5,13867.0,-0.4896,32335,451,4863
469830,6,SOL 초단기채권액티브,52385,2,5,0.01,52390.0,0.954,13806,723,4775
091180,2,KODEX 자동차,18025,2,35,0.19,18063.0,-6.0084,23407,424,4750
474220,4,TIGER 미국테크TOP10타겟커버드콜,14715,2,180,1.24,14651.0,23.9976,163565,2403,4613
114260,6,KODEX 국고채3년,61655,2,10,0.02,61695.0,0.9084,2471,152,4612
439870,6,KODEX 국고채30년액티브,119985,2,170,0.14,119888.0,3.4939,3540,424,4603
161510,2,PLUS 고배당주,14685,2,80,0.55,14692.0,-3.2526,41745,613,4546
091160,2,KODEX 반도체,28505,2,360,1.28,28540.0,-8.7535,46069,1311,4532
466920,2,SOL 조선TOP3플러스,15070,2,545,3.75,15090.0,14.0557,834721,12567,4529
455030,6,KODEX 미국달러SOFR금리액티브(합성),12170,5,-30,-0.25,12175.0,10.7078,52355,636,4449
462010,2,TIGER 2차전지소재Fn,4030,5,-100,-2.42,4035.0,-27.5439,392686,1604,4278
477050,6,PLUS 머니마켓액티브,51445,2,5,0.01,51449.0,0.9122,1851,95,4259
293180,1,HANARO 200,32200,2,215,0.67,32264.0,-7.3758,145,4,4106
449180,4,KODEX 미국S&P500(H),13840,2,225,1.65,13804.0,2.2838,65649,909,4097
148070,6,KOSEF 국고채10년,117665,2,220,0.19,117664.0,0.6513,2944,346,3989
226490,1,KODEX 코스피,24695,2,105,0.43,24746.0,-7.1024,74653,1845,3902
251350,4,KODEX 선진국MSCI World,31175,2,475,1.55,31068.0,9.14,6055,188,3866
471230,6,KODEX 국고채10년액티브,111875,2,280,0.25,111841.0,0.5994,4501,503,3828
446770,4,ACE 글로벌반도체TOP4 Plus SOLACTIVE,25355,2,485,1.95,25365.0,7.7043,6758,171,3765
441680,7,TIGER 미국나스닥100커버드콜(합성),11485,2,185,1.64,11503.0,13.0904,44268,507,3744
105190,1,ACE 200,32525,2,295,0.92,32573.0,-7.6372,1203,39,3643
069660,1,KOSEF 200,32000,2,185,0.58,32096.0,-7.4015,9092,291,3600
472870,6,RISE 미국30년국채엔화노출(합성 H),8475,2,5,0.06,8476.0,-13.2173,97949,830,3555
483280,4,KODEX 미국AI테크TOP10타겟커버드콜,11840,2,190,1.63,11799.0,21.6964,114935,1361,3552
454780,6,히어로즈 종합채권(AA-이상)액티브,110415,3,0,0.0,110333.0,1.6478,0,0,3518
302190,6,TIGER 중장기국채,52410,2,70,0.13,52407.0,0.741,5736,300,3428
385560,6,RISE KIS국고채30년Enhanced,81880,2,300,0.37,81759.0,4.2023,4946,404,3398
448290,4,TIGER 미국S&P500TR(H),14330,2,225,1.6,14291.0,2.5445,20345,291,3368
449190,4,KODEX 미국나스닥100(H),16770,2,265,1.61,16732.0,5.7267,67818,1138,3253
091170,2,KODEX 은행,8300,2,5,0.06,8315.0,-2.4577,107237,897,3196
491610,6,1Q CD금리액티브(합성),100875,2,15,0.01,100772.0,,455,45,3164
447770,7,TIGER 테슬라채권혼합Fn,14805,2,205,1.4,14474.0,23.9388,163813,2407,3161
473290,6,KODEX 26-12 회사채(AA-이상)액티브,10580,5,-15,-0.14,10578.0,1.2422,3578,37,3142
364980,2,TIGER 2차전지TOP10,8385,5,-205,-2.39,8413.0,-23.3378,2856026,24244,3098
479080,6,1Q 머니마켓액티브,51475,2,10,0.02,51472.0,0.9117,3162,162,3085
484790,6,KODEX 미국30년국채액티브(H),9235,2,5,0.05,9248.0,-10.5967,230440,2130,3070
304660,6,KODEX 미국30년국채울트라선물(H),7585,5,-15,-0.2,7583.0,-10.7982,15298,116,2951
489250,4,KODEX 미국배당다우존스,10905,2,125,1.16,10877.0,5.8835,163134,1779,2944
439860,6,KODEX ESG종합채권(A-이상)액티브,113075,3,0,0.0,113009.0,1.2128,0,0,2917
394660,4,TIGER 글로벌자율주행&전기차SOLACTIVE,11170,2,180,1.64,11161.0,11.2348,2896,32,2900
476450,6,히어로즈 머니마켓액티브,51605,2,15,0.03,51604.0,0.8405,27741,1431,2899
456600,4,TIMEFOLIO 글로벌AI인공지능액티브,26210,2,985,3.9,26140.0,28.2409,67256,1760,2857
467940,6,KODEX 25-11 회사채(A+이상)액티브,10700,5,-5,-0.05,10704.0,0.8478,539,5,2736
251340,3,KODEX 코스닥150선물인버스,4265,5,-15,-0.35,4282.0,13.6786,6467777,27441,2683
451000,6,PLUS 종합채권(AA-이상)액티브,113270,2,260,0.23,113231.0,1.4088,1,0,2598
143860,2,TIGER 헬스케어,35600,2,400,1.14,35613.0,-12.3179,14270,508,2592
394670,4,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),6680,2,15,0.23,6750.0,21.4025,6569,43,2533
463290,6,1Q 단기금융채액티브,105885,2,20,0.02,105886.0,0.867,52,5,2526
241180,4,TIGER 일본니케이225,21740,2,145,0.67,21736.0,2.3459,2242,48,2413
365780,6,ACE 국고채10년,92595,2,225,0.24,92542.0,0.6263,647,59,2380
487340,6,ACE CD금리&초단기채권액티브,101805,2,15,0.01,101811.0,0.942,19141,1948,2379
475720,3,RISE 200위클리커버드콜,8365,2,65,0.78,8358.0,-8.1452,95937,801,2355
487230,4,KODEX 미국AI전력핵심인프라,12850,2,305,2.43,12798.0,21.3249,58378,749,2332
449450,2,PLUS K방산,18225,2,615,3.49,18256.0,-2.9753,93757,1708,2315
482730,4,TIGER 미국S&P500타겟데일리커버드콜,11370,2,155,1.38,11328.0,12.3184,59207,672,2314
200250,4,KOSEF 인도Nifty50(합성),25575,5,-130,-0.51,25422.0,-1.2865,23770,607,2302
479520,6,RISE KOFR금리액티브(합성),102290,2,10,0.01,102253.0,0.8231,79,8,2296
245710,4,ACE 베트남VN30(합성),21240,2,60,0.28,21387.0,3.317,4063,86,2294
466940,2,TIGER 은행고배당플러스TOP10,13720,2,60,0.44,13728.0,-1.9946,85020,1171,2291
438330,6,TIGER 투자등급회사채액티브,114400,2,60,0.05,114412.0,1.1724,78,8,2287
475080,7,KODEX 테슬라커버드콜채권혼합액티브,10070,2,95,0.95,9962.0,9.9052,68366,685,2261
452360,4,SOL 미국배당다우존스(H),11230,2,160,1.45,11190.0,-3.3357,32378,363,2201
448300,4,TIGER 미국나스닥100TR(H),17255,2,265,1.56,17213.0,5.8237,62555,1079,2191
426030,4,TIMEFOLIO 미국나스닥100액티브,27120,2,595,2.24,27011.0,33.2914,74492,2022,2191
423920,4,TIGER 미국필라델피아반도체레버리지(합성),24290,2,890,3.8,24233.0,7.187,43670,1063,2186
455850,2,SOL AI반도체소부장,9510,2,130,1.39,9535.0,-14.2988,15020,142,2121
480260,6,TIGER 27-04회사채(A+이상)액티브,52005,2,15,0.03,52018.0,1.1183,903,46,2109
488500,4,TIGER 미국S&P500동일가중,10840,2,165,1.55,10842.0,6.5794,7651,82,2098
466950,4,TIGER 글로벌AI액티브,18390,2,490,2.74,18317.0,24.565,14004,257,2087
361580,1,RISE 200TR,17685,2,90,0.51,17733.0,-7.3704,355,6,2087
488980,6,SOL 26-12 회사채(AA-이상)액티브,50645,2,25,0.05,50640.0,,4002,202,2082
388420,2,RISE 비메모리반도체액티브,9215,2,80,0.88,9238.0,-6.9756,7951,73,2049
290130,2,RISE ESG사회책임투자,11980,2,50,0.42,12000.0,-6.4681,3092,36,2019
143850,4,TIGER 미국S&P500선물(H),64380,2,970,1.53,64368.0,1.798,545,35,2012
091230,2,TIGER 반도체,29400,2,450,1.55,29437.0,-9.1794,9436,276,1993
438080,7,ACE 미국S&P500채권혼합액티브,12990,2,30,0.23,12975.0,10.8639,92115,1197,1974
372330,4,KODEX 차이나항셍테크,7175,2,5,0.07,7132.0,31.6804,5095,36,1973
473330,6,SOL 미국30년국채커버드콜(합성),9905,5,-10,-0.1,9909.0,-0.2516,57747,572,1966
495850,1,KODEX 코리아밸류업,9325,2,70,0.76,9345.0,,14985,139,1958
367770,2,RISE 수소경제테마,8265,2,75,0.92,8263.0,-10.6871,6945,57,1934
472160,4,TIGER 미국테크TOP10 INDXX(H),15395,2,290,1.92,15309.0,12.3048,18455,283,1917
228790,2,TIGER 화장품,2650,2,20,0.76,2654.0,-13.3444,302374,797,1883
409820,4,KODEX 미국나스닥100레버리지(합성 H),12490,2,405,3.35,12431.0,10.2143,82504,1032,1861
329650,7,KODEX TRF3070,13475,2,40,0.3,13463.0,3.9056,11967,161,1833
456880,7,ACE 미국달러SOFR금리(합성),11915,5,-30,-0.25,11894.0,10.6018,7350,88,1821
273140,6,KODEX 단기변동금리부채권액티브,112800,5,-10,-0.01,112829.0,0.7772,100,11,1789
395270,2,HANARO Fn K-반도체,8975,2,110,1.24,8976.0,-6.7824,9643,86,1755
272560,6,RISE 단기국공채액티브,111495,2,10,0.01,111488.0,0.8777,2,0,1754
132030,5,KODEX 골드선물(H),15945,2,150,0.95,15953.0,-0.8786,16541,263,1738
462330,2,KODEX 2차전지산업레버리지,1236,5,-54,-4.19,1241.0,-47.347,3411465,4317,1718
480020,4,ACE 미국빅테크7+데일리타겟커버드콜(합성),12385,2,180,1.47,12369.0,19.692,42830,530,1709
458210,7,히어로즈 CD금리액티브(합성),105665,2,5,0.0,105632.0,0.8302,2500,264,1685
192090,4,TIGER 차이나CSI300,10355,2,35,0.34,10330.0,29.0,5422,56,1683
476690,4,TIGER 글로벌비만치료제TOP2Plus,9660,5,-220,-2.23,9616.0,-12.7055,10496,100,1676
490490,7,SOL 미국배당미국채혼합50,10420,2,40,0.39,10380.0,,130134,1356,1657
295040,1,SOL 200TR,11700,2,115,0.99,11714.0,-7.6157,164,1,1650
277630,1,TIGER 코스피,25030,2,125,0.5,25046.0,-7.3337,3524,88,1627
483230,6,RISE 25-06 은행채(AA+이상)액티브,50945,3,0,0.0,50948.0,0.8113,31,1,1616
305080,6,TIGER 미국채10년선물,12585,2,25,0.2,12584.0,3.7159,5867,73,1611
261260,7,KODEX 미국달러선물인버스2X,5245,2,25,0.48,5250.0,-16.7465,75821,397,1597
481180,4,SOL 미국AI소프트웨어,13590,2,335,2.53,13505.0,22.0534,163245,2216,1583
479730,4,TIGER 인도빌리언컨슈머,10390,5,-105,-1.0,10362.0,-7.4679,5305,55,1574
494890,1,KODEX 200액티브,9230,2,90,0.98,9251.0,,3,0,1569
464930,4,TIGER 글로벌혁신블루칩TOP10,16035,2,105,0.66,15929.0,16.746,4283,68,1563
448600,6,RISE 25-11 회사채(AA-이상)액티브,52650,2,5,0.01,52644.0,0.9066,376,19,1555
497570,4,TIGER 미국필라델피아AI반도체나스닥,10715,2,210,2.0,10700.0,,224193,2404,1532
472170,7,TIGER 미국테크TOP10채권혼합,13130,2,110,0.84,13075.0,9.3658,53618,703,1510
458260,6,TIGER 미국투자등급회사채액티브(H),48545,2,75,0.15,48563.0,-5.0,3940,191,1505
461490,7,RISE 글로벌자산배분액티브,12845,2,55,0.43,12845.0,6.2292,8548,109,1503
451530,6,TIGER 국고채30년스트립액티브,60125,2,125,0.21,60067.0,5.1616,10155,610,1492
435420,7,TIGER 미국나스닥100TR채권혼합Fn,13010,2,80,0.62,12985.0,4.9087,12778,166,1490
414780,4,TIGER 차이나과창판STAR50(합성),8160,2,20,0.25,8245.0,65.6154,11682,95,1489
461270,6,ACE 26-06 회사채(AA-이상)액티브,10875,2,5,0.05,10880.0,0.9285,1509,16,1489
363570,6,KODEX 장기종합채권(AA-이상)액티브,100375,2,65,0.06,100353.0,2.1903,30,3,1483
461460,6,PLUS 국고채10년액티브,55090,2,140,0.25,55053.0,0.5121,7,0,1479
462540,6,SOL 25-09 회사채(AA-이상)액티브,53450,2,5,0.01,53443.0,0.8586,1374,73,1453
182480,7,TIGER 미국MSCI리츠(합성 H),12775,2,280,2.24,12765.0,-9.4566,5164,65,1444
219480,4,KODEX 미국S&P500선물(H),26860,2,470,1.78,26859.0,1.774,2194,58,1437
448540,7,ACE 엔비디아채권혼합블룸버그,22105,2,280,1.28,22050.0,6.9852,12642,279,1437
434060,7,KODEX TDF2050액티브,14290,2,75,0.53,14268.0,6.9762,30454,435,1429
480310,4,TIGER 글로벌온디바이스AI,10670,2,80,0.76,10680.0,8.6934,5412,57,1408
483320,4,ACE 엔비디아밸류체인액티브,9675,2,200,2.11,9670.0,10.7539,101393,983,1403
364960,2,TIGER BBIG,5910,5,-70,-1.17,5917.0,-5.8268,11426,67,1392
244580,2,KODEX 바이오,7645,2,50,0.66,7661.0,-13.9377,87608,669,1370
499660,7,TIGER CD금리플러스액티브(합성),1001295,2,170,0.02,1001292.0,,39068,39118,1352
309230,4,ACE 미국WideMoat동일가중,27835,2,365,1.33,27741.0,7.0788,3178,88,1319
422420,2,RISE 2차전지액티브,6415,5,-145,-2.21,6427.0,-22.5502,13240,86,1304
481190,4,SOL 미국테크TOP10,13675,2,230,1.71,13596.0,22.9538,55676,761,1292
461260,6,ACE 25-06 회사채(AA-이상)액티브,10720,5,-10,-0.09,10729.0,0.8458,3178,34,1285
476800,7,KODEX 한국부동산리츠인프라,4490,2,15,0.34,4492.0,-13.0224,49969,224,1275
480030,4,ACE 미국500데일리타겟커버드콜(합성),11055,2,165,1.52,11045.0,12.3143,32584,359,1249
492500,7,1Q 현대차그룹채권(A+이상)&국고통안,50325,3,0,0.0,50352.0,,0,0,1244
190620,6,ACE 단기통안채,103820,2,30,0.03,103822.0,0.7816,136,14,1236
433330,4,SOL 미국S&P500,17915,2,235,1.33,17861.0,12.2397,8040,144,1236
364970,2,TIGER 바이오TOP10,6975,2,90,1.31,6985.0,-14.9475,74463,521,1235
487240,2,KODEX AI전력핵심설비,9350,2,340,3.77,9379.0,5.0116,309892,2868,1225
282000,3,RISE 국고채3년선물인버스,109395,3,0,0.0,109357.0,0.7042,0,0,1213
441640,4,KODEX 미국배당커버드콜액티브,11940,2,110,0.93,11922.0,9.4762,95968,1144,1212
438570,6,SOL 국고채10년,110370,2,270,0.25,110355.0,0.6766,494,54,1210
475260,6,ACE 2월만기자동연장회사채AA-이상액티브,10380,2,10,0.1,10376.0,0.7774,1,0,1204
496080,1,TIGER 코리아밸류업,9355,2,110,1.19,9363.0,,18784,175,1197
490090,4,TIGER 미국AI빅테크10,12050,2,245,2.08,11990.0,19.002,34111,411,1193
461950,2,KODEX 2차전지핵심소재10,4150,5,-90,-2.12,4157.0,-27.2104,101632,428,1168
493810,4,TIGER 미국AI빅테크10타겟데일리커버드콜,11280,2,175,1.58,11265.0,,30234,340,1167
455860,2,SOL 2차전지소부장Fn,3905,5,-80,-2.01,3916.0,-27.0147,79397,314,1164
494300,4,KODEX 미국나스닥100데일리커버드콜OTM,10760,2,145,1.37,10728.0,,118545,1276,1162
326240,2,RISE IT플러스,14240,5,-50,-0.35,14266.0,-8.8358,32,0,1159
168580,4,ACE 중국본토CSI300,28325,5,-30,-0.11,28259.0,31.091,66,1,1156
483290,4,KODEX 미국배당다우존스타겟커버드콜,10660,2,130,1.23,10616.0,6.4388,17951,191,1151
418660,4,TIGER 미국나스닥100레버리지(합성),26660,2,670,2.58,26537.0,33.3162,24268,648,1146
437080,6,KODEX 미국종합채권ESG액티브(H),100785,2,100,0.1,100856.0,-3.4891,472,47,1131
466400,6,1Q 25-08 회사채(A+이상)액티브,106980,2,45,0.04,106955.0,0.8345,37,3,1131
304940,4,KODEX 미국나스닥100선물(H),24840,2,370,1.51,24780.0,5.4059,3251,80,1130
412770,4,TIGER 글로벌메타버스액티브,11750,2,110,0.95,11817.0,23.6325,1919,22,1110
453010,7,PLUS KOFR금리,106300,2,25,0.02,106305.0,0.7919,11617,1234,1108
462900,2,KoAct 바이오헬스케어액티브,12410,2,140,1.14,12425.0,-17.346,22881,284,1104
275980,4,TIGER 글로벌4차산업혁신기술(합성 H),16960,2,350,2.11,17028.0,-0.8359,1722,29,1099
465350,3,RISE 2차전지TOP10인버스(합성),35970,2,730,2.07,35992.0,25.8571,63243,2234,1088
465780,6,마이티 26-09 특수채(AAA)액티브,107505,3,0,0.0,107483.0,1.1193,0,0,1086
270810,1,RISE 코스닥150,10940,2,35,0.32,10922.0,-12.8298,8759,96,1079
328370,1,PLUS 코스피TR,13105,2,75,0.58,13104.0,-7.1938,24,0,1075
245340,4,TIGER 미국다우존스30,30545,2,390,1.29,30460.0,10.2075,19232,587,1069
232080,1,TIGER 코스닥150,11315,2,55,0.49,11289.0,-12.8146,36907,419,1059
495710,6,BNK 26-06 특수채(AAA이상)액티브,50080,3,0,0.0,50078.0,,0,0,1059
130730,6,KOSEF 단기자금,104945,2,5,0.0,104956.0,0.8069,231,24,1055
489870,6,히어로즈 25-09 회사채(AA-이상)액티브,50440,3,0,0.0,50461.0,,0,0,1049
485540,4,KODEX 미국AI테크TOP10,11710,2,170,1.47,11640.0,21.6529,55655,650,1030
464540,6,RISE 25-03 회사채(AA-이상)액티브,51055,2,10,0.02,51044.0,0.8455,38,1,1027
486450,4,SOL 미국AI전력인프라,13165,2,280,2.17,13109.0,30.349,94614,1245,1027
157490,2,TIGER 소프트웨어,7885,5,-115,-1.44,7882.0,6.4537,44987,356,1027
401470,2,KODEX K-메타버스액티브,6455,5,-35,-0.54,6483.0,2.3659,2368,15,1020
498180,6,파워 종합채권(AA-이상)액티브,100465,3,0,0.0,100775.0,,0,0,1017
472920,6,HK 종합채권(AA-이상)액티브,108885,3,0,0.0,109146.0,1.3307,0,0,1012
473460,4,KODEX 미국서학개미,19390,2,575,3.06,19257.0,42.5378,155421,3012,1008
325020,2,KODEX 배당가치,13185,2,90,0.69,13195.0,-6.5311,495,6,1002
204480,4,TIGER 차이나CSI300레버리지(합성),19400,2,15,0.08,19620.0,66.1808,568,10,1001
283580,4,KODEX 차이나CSI300,12730,2,50,0.39,12708.0,30.0512,7567,95,999
401170,2,RISE 메타버스,5695,5,-15,-0.26,5700.0,1.6014,7028,39,997
476750,6,ACE 미국30년국채엔화노출액티브(H),9110,5,-20,-0.22,9102.0,-12.5898,29170,265,993
441800,1,TIMEFOLIO Korea플러스배당액티브,13020,2,80,0.62,13022.0,-3.0494,14398,187,990
451060,1,1Q K200액티브,10210,2,75,0.74,10225.0,-7.6959,258,2,980
471760,2,TIGER AI반도체핵심공정,8080,2,145,1.83,8096.0,-13.3734,49484,398,970
292560,7,TIGER 일본엔선물,8775,5,-5,-0.06,8777.0,-1.1818,13309,116,965
471990,2,KODEX AI반도체핵심장비,8270,2,170,2.1,8281.0,-15.5811,41866,344,963
228800,2,TIGER 여행레저,2930,5,-15,-0.51,2936.0,-4.6926,18001,52,961
468820,6,WON 25-09 회사채(AA-이상)액티브,53865,2,15,0.03,53842.0,0.9655,2,0,959
463050,2,TIMEFOLIO K바이오액티브,10935,2,220,2.05,10945.0,-14.7235,41147,449,957
461500,6,HANARO 종합채권(AA-이상)액티브,112745,2,470,0.42,112714.0,1.2809,656,74,956
385550,6,RISE 단기종합채권(AA-이상)액티브,110755,2,15,0.01,110757.0,0.8469,7010,776,956
465610,4,ACE 미국빅테크TOP7 Plus레버리지(합성),30800,2,1005,3.37,30354.0,50.6319,28134,867,955
438100,7,ACE 미국나스닥100채권혼합액티브,13555,2,30,0.22,13539.0,11.8693,69134,937,949
429000,4,TIGER 미국S&P500배당귀족,12460,2,110,0.89,12405.0,3.3645,7569,94,941
473440,6,ACE 11월만기자동연장회사채AA-이상액티브,10465,2,5,0.05,10460.0,0.8678,26,0,939
302450,1,RISE 코스피,24945,2,210,0.85,24994.0,-7.3631,42,1,935
332930,1,HANARO 200TR,40955,2,380,0.94,41037.0,-7.7002,57,2,921
419890,6,히어로즈 단기채권ESG액티브,109805,3,0,0.0,109813.0,0.984,0,0,911
400970,2,TIGER Fn메타버스,6470,2,30,0.47,6467.0,2.1411,7518,48,896
228810,2,TIGER 미디어컨텐츠,5335,5,-10,-0.19,5357.0,28.4855,35014,187,891
114820,6,TIGER 국채3년,107350,2,60,0.06,107336.0,0.8943,125,13,888
445290,2,KODEX K-로봇액티브,11750,2,15,0.13,11762.0,-6.9021,2836,33,887
480040,4,ACE 미국반도체데일리타겟커버드콜(합성),10175,2,165,1.65,10136.0,5.0257,8798,89,865
486830,6,HANARO 머니마켓액티브,50820,3,0,0.0,50824.0,0.9234,367,18,864
472150,2,TIGER 배당커버드콜액티브,9695,2,70,0.73,9729.0,-5.739,2094,20,860
481430,6,RISE 국고채10년액티브,105680,2,270,0.26,105691.0,0.5388,6007,634,859
